"","Year","SYS_NM","prepost","escapement","r3","r4","r5","recruits","rps","logrps","exclude","rpsclean","logrpsclean"
"429",1970,"ESPINOSA CREEK","Pre",600,680.668857781743,1233.05800470393,57.0426302774566,1970.76949276313,3.28461582127188,1.18924969571295,"N",3.28461582127188,1.18924969571295
"430",1971,"ESPINOSA CREEK","Pre",750,537.163154584316,711.807511269166,18.2554682535924,1267.22613410708,1.6896348454761,0.524512437823358,"N",1.6896348454761,0.524512437823358
"431",1972,"ESPINOSA CREEK","Pre",3500,200.972517349392,443.37099931899,117.677409417019,762.020926085401,0.217720264595829,-1.5245442301136,"N",0.217720264595829,-1.5245442301136
"432",1973,"ESPINOSA CREEK","Pre",3500,58.4581781277184,1628.23923819442,268.681778000851,1955.37919432299,0.558679769806568,-0.582178832575568,"N",0.558679769806568,-0.582178832575568
"433",1974,"ESPINOSA CREEK","Pre",1500,1294.19166552968,14777.5416905522,220.335467433554,16292.0688235154,10.861379215677,2.38521330604395,"N",10.861379215677,2.38521330604395
"434",1975,"ESPINOSA CREEK","Pre",750,2022.40226973578,806.128002438884,40.7990878109525,2869.32935998562,3.82577247998083,1.34176040243876,"N",3.82577247998083,1.34176040243876
"435",1976,"ESPINOSA CREEK","Pre",400,767.267570973404,1769.66188378704,63.6827374948742,2600.61219225532,6.5015304806383,1.87203760774531,"N",6.5015304806383,1.87203760774531
"436",1977,"ESPINOSA CREEK","Pre",3000,4896.30153188782,4506.7783457911,146.876620097538,9549.95649777645,3.18331883259215,1.1579243106075,"N",3.18331883259215,1.1579243106075
"437",1978,"ESPINOSA CREEK","Pre",12000,328.211031704352,4022.84490874286,886.133178990976,5237.18911943819,0.436432426619849,-0.829121722971934,"N",0.436432426619849,-0.829121722971934
"438",1979,"ESPINOSA CREEK","Pre",1750,484.855417972633,1670.85637240424,59.7506279763483,2215.46241835322,1.26597852477327,0.235845360523821,"N",1.26597852477327,0.235845360523821
"439",1980,"ESPINOSA CREEK","Post",3500,984.44035740167,512.774036045625,15.6695370313485,1512.88393047864,0.432252551565327,-0.83874525145102,"N",0.432252551565327,-0.83874525145102
"440",1981,"ESPINOSA CREEK","Post",3500,1038.66646697387,2380.98168517655,264.771423732317,3684.41957588274,1.05269130739507,0.0513500348030968,"N",1.05269130739507,0.0513500348030968
"441",1982,"ESPINOSA CREEK","Post",2500,908.34239202798,2074.95616589081,1118.03746941283,4101.33602733162,1.64053441093265,0.495022049079948,"N",1.64053441093265,0.495022049079948
"442",1983,"ESPINOSA CREEK","Post",3500,201.495938787182,2232.25745655625,NA,2433.75339534343,0.695358112955266,-0.363328295684342,"Y",NA,NA
"443",1984,"ESPINOSA CREEK","Post",1200,1377.21442609744,NA,159.050727877793,1536.26515397523,1.28022096164603,0.247032689319281,"Y",NA,NA
"444",1985,"ESPINOSA CREEK","Post",2500,NA,496.237933541923,24.1442521121617,520.382185654085,0.208152874261634,-1.56948249682907,"Y",NA,NA
"445",1986,"ESPINOSA CREEK","Post",2100,94.7708933089287,651.991686217238,1000.66331142297,1747.42589094913,0.832107567118634,-0.18379355911562,"N",0.832107567118634,-0.18379355911562
"446",1987,"ESPINOSA CREEK","Post",4500,63.8856703015728,4641.30655559061,101.729389806872,4806.92161569906,1.06820480348868,0.0659794857199,"N",1.06820480348868,0.0659794857199
"447",1988,"ESPINOSA CREEK","Post",NA,3364.60772666886,1918.02603930966,216.565775667582,5499.1995416461,NA,NA,NA,NA,NA
"448",1989,"ESPINOSA CREEK","Post",750,457.955748422996,1616.0736712608,230.409324828912,2304.43874451271,3.07258499268361,1.12251922446231,"N",3.07258499268361,1.12251922446231
"449",1990,"ESPINOSA CREEK","Post",740,385.932856557634,1043.40143535787,1076.72716472901,2506.06145664452,3.38656953600611,1.21981747275778,"N",3.38656953600611,1.21981747275778
"450",1991,"ESPINOSA CREEK","Post",9000,374.465503978231,999.182396222498,NA,1373.64790020073,0.152627544466748,-1.87975467532743,"Y",NA,NA
"451",1992,"ESPINOSA CREEK","Post",2200,230.679176321352,NA,5.68042832604973,236.359604647402,0.107436183930637,-2.23085824554167,"Y",NA,NA
"452",1993,"ESPINOSA CREEK","Post",2000,NA,630.738349788244,2106.96471739105,2737.70306717929,1.36885153358965,0.313972091623011,"Y",NA,NA
"453",1994,"ESPINOSA CREEK","Post",1500,92.5784862641133,22549.3522982286,738.384804752491,23380.3155892452,15.5868770594968,2.74642934610151,"N",15.5868770594968,2.74642934610151
"454",1995,"ESPINOSA CREEK","Post",2158,1914.17602195661,2070.01395535175,NA,3984.18997730836,1.84624188012435,0.613152156816871,"Y",NA,NA
"455",1996,"ESPINOSA CREEK","Post",NA,746.5847225436,NA,NA,746.5847225436,NA,NA,"Y",NA,NA
"456",1997,"ESPINOSA CREEK","Post",700,NA,NA,121.407621632786,121.407621632786,0.173439459475408,-1.75192667722898,"Y",NA,NA
"457",1998,"ESPINOSA CREEK","Post",25538,NA,1669.02956521595,138.903041180794,1807.93260639674,0.0707938212231476,-2.64798355295028,"Y",NA,NA
"458",1999,"ESPINOSA CREEK","Post",3500,1020.2004790865,1589.35761105007,1025.04445774126,3634.60254787783,1.03845787082224,0.0377367961758018,"N",1.03845787082224,0.0377367961758018
"459",2000,"ESPINOSA CREEK","Post",NA,862.469304214132,4099.67737151324,NA,4962.14667572737,NA,NA,"Y",NA,NA
"460",2001,"ESPINOSA CREEK","Post",NA,2099.93858831147,NA,263.727827271498,2363.66641558297,NA,NA,"Y",NA,NA
"461",2002,"ESPINOSA CREEK","Post",2660,NA,5018.70228709323,330.558976819096,5349.26126391233,2.01100047515501,0.698632347068464,"Y",NA,NA
"462",2003,"ESPINOSA CREEK","Post",2520,1757.73153266669,4920.00115110591,267.792881209969,6945.52556498257,2.75616093848515,1.01383874712321,"N",2.75616093848515,1.01383874712321
"463",2004,"ESPINOSA CREEK","Post",6215,520.820402392681,750.748828825635,95.97065148,1367.53988269832,0.220038597377042,-1.51395230539511,"N",0.220038597377042,-1.51395230539511
"464",2005,"ESPINOSA CREEK","Post",NA,529.394019501788,1641.7109916,370.623537110038,2541.72854821183,NA,NA,NA,NA,NA
"465",2006,"ESPINOSA CREEK","Post",5579,298.1216832,737.906787695577,116.97036291211,1152.99883380769,0.206667652591448,-1.57664331901871,"N",0.206667652591448,-1.57664331901871
"466",2007,"ESPINOSA CREEK","Post",5325,559.277115898999,5086.50977627253,299.115381581778,5944.90227375331,1.11641357253583,0.110121380019093,"N",1.11641357253583,0.110121380019093
"467",2008,"ESPINOSA CREEK","Post",1375,1707.38970379249,479.874597534203,50.4417371805162,2237.70603850721,1.62742257345979,0.486997520057879,"N",1.62742257345979,0.486997520057879
"468",2009,"ESPINOSA CREEK","Post",2040,373.964674235975,684.405436118339,NA,1058.37011035431,0.518808877624663,-0.656219714842262,"Y",NA,NA
"469",2010,"ESPINOSA CREEK","Post",1531,166.589888958072,NA,NA,166.589888958072,0.108811161958245,-2.21814135829446,"Y",NA,NA
"470",2011,"ESPINOSA CREEK","Post",6563,NA,NA,NA,0,NA,NA,"Y",NA,NA
"471",2012,"ESPINOSA CREEK","Post",1107,NA,NA,NA,0,NA,NA,"Y",NA,NA
"472",2013,"ESPINOSA CREEK","Post",889,NA,NA,NA,0,NA,NA,"Y",NA,NA
"473",2014,"ESPINOSA CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"474",2015,"ESPINOSA CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"475",2016,"ESPINOSA CREEK","Post",7,NA,NA,NA,0,NA,NA,"Y",NA,NA
"476",2017,"ESPINOSA CREEK","Post",534,NA,NA,NA,0,NA,NA,"Y",NA,NA
"477",1950,"HAMMOND CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"478",1951,"HAMMOND CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"479",1952,"HAMMOND CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"480",1953,"HAMMOND CREEK","Pre",3500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"481",1954,"HAMMOND CREEK","Pre",4000,NA,NA,24.3794857614592,24.3794857614592,0.00609487144036479,-5.10030760891044,"Y",NA,NA
"482",1955,"HAMMOND CREEK","Pre",25,NA,670.287356577673,56.4818043786567,726.76916095633,29.0707664382532,3.36973307948821,"Y",NA,NA
"483",1956,"HAMMOND CREEK","Pre",200,753.92114384824,3653.82427838019,33.8773602908784,4441.62278251931,22.2081139125966,3.10045771366087,"N",22.2081139125966,3.10045771366087
"484",1957,"HAMMOND CREEK","Pre",200,8134.46285697457,1952.37845939569,1.06929675008557,10087.9106131203,50.4395530656017,3.92077565034378,"Y",NA,NA
"485",1958,"HAMMOND CREEK","Pre",3500,855.425577054336,54.8557875591964,19.5318364432477,929.81320105678,0.265660914587652,-1.32553454058382,"N",0.265660914587652,-1.32553454058382
"486",1959,"HAMMOND CREEK","Pre",750,55.8273105757113,783.102598151973,NA,838.929908727685,1.11857321163691,0.112053955002116,"Y",NA,NA
"487",1960,"HAMMOND CREEK","Pre",7500,1283.63683519942,NA,NA,1283.63683519942,0.171151578026589,-1.76520569391062,"Y",NA,NA
"488",1961,"HAMMOND CREEK","Pre",1500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"489",1962,"HAMMOND CREEK","Pre",75,NA,NA,NA,0,NA,NA,"Y",NA,NA
"490",1963,"HAMMOND CREEK","Pre",1500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"491",1964,"HAMMOND CREEK","Pre",3500,NA,NA,0,0,NA,NA,"Y",NA,NA
"492",1965,"HAMMOND CREEK","Pre",400,NA,1033.33501095472,20.3818074045033,1053.71681835922,2.63429204589805,0.968614472610719,"Y",NA,NA
"493",1966,"HAMMOND CREEK","Pre",2500,475.076158221801,1159.19136677971,12.1375301800088,1646.40505518152,0.658562022072608,-0.417696575335692,"N",0.658562022072608,-0.417696575335692
"494",1967,"HAMMOND CREEK","Pre",1500,643.58077636184,151.512344631121,45.6877065972442,840.780827590205,0.560520551726803,-0.578889370368175,"N",0.560520551726803,-0.578889370368175
"495",1968,"HAMMOND CREEK","Pre",750,104.298012186532,1657.07927679832,178.348663002133,1939.72595198699,2.58630126931598,0.950228773686242,"N",2.58630126931598,0.950228773686242
"496",1969,"HAMMOND CREEK","Pre",1500,200.454633840157,764.415272668678,407.078813139444,1371.94871964828,0.91463247976552,-0.0892329558526345,"N",0.91463247976552,-0.0892329558526345
"497",1970,"HAMMOND CREEK","Pre",1500,145.857612381802,1233.05800470393,15.2113680739884,1394.12698515972,0.92941799010648,-0.0731967058298954,"N",0.92941799010648,-0.0731967058298954
"498",1971,"HAMMOND CREEK","Pre",200,537.163154584316,189.815336338444,1.14096676584953,728.11945768861,3.64059728844305,1.29214775841893,"N",3.64059728844305,1.29214775841893
"499",1972,"HAMMOND CREEK","Pre",1500,53.5926712931712,27.7106874574369,7.84516062780126,89.1485193784093,0.0594323462522729,-2.82291665112536,"N",0.0594323462522729,-2.82291665112536
"500",1973,"HAMMOND CREEK","Pre",750,3.6536361329824,108.549282546295,22.3901481667376,134.593066846014,0.179457422461353,-1.71781729996276,"N",0.179457422461353,-1.71781729996276
"501",1974,"HAMMOND CREEK","Pre",1500,86.2794443686455,1231.46180754602,81.2093579969384,1398.9506099116,0.932633739941067,-0.0697427168996241,"N",0.932633739941067,-0.0697427168996241
"502",1975,"HAMMOND CREEK","Pre",200,168.533522477982,297.115749470331,10.4911940085307,476.140465956844,2.38070232978422,0.867395540698953,"N",2.38070232978422,0.867395540698953
"503",1976,"HAMMOND CREEK","Pre",25,282.792904730198,455.055912973811,NA,737.848817704009,29.5139527081603,3.3848631246872,"Y",NA,NA
"504",1977,"HAMMOND CREEK","Pre",200,1259.04896534258,NA,NA,1259.04896534258,6.29524482671291,1.83979455898989,"Y",NA,NA
"505",1978,"HAMMOND CREEK","Pre",1000,NA,NA,126.590454141568,126.590454141568,0.126590454141568,-2.06679817384029,"Y",NA,NA
"506",1979,"HAMMOND CREEK","Pre",645,NA,238.69376748632,NA,238.69376748632,0.370067856567938,-0.994068894029318,"Y",NA,NA
"507",1980,"HAMMOND CREEK","Post",900,140.634336771667,NA,5.32764259065848,145.961979362326,0.162179977069251,-1.81904859085647,"Y",NA,NA
"508",1981,"HAMMOND CREEK","Post",NA,NA,809.533772960027,91.4091820028236,900.942954962851,NA,NA,"Y",NA,NA
"509",1982,"HAMMOND CREEK","Post",NA,308.836413289513,716.353914414685,86.95846984322,1112.14879754742,NA,NA,NA,NA,NA
"510",1983,"HAMMOND CREEK","Post",500,69.5640741050985,173.620024398819,4.00721703394308,247.191315537861,0.494382631075722,-0.704445504775108,"N",0.494382631075722,-0.704445504775108
"511",1984,"HAMMOND CREEK","Post",NA,107.116677585356,189.674939673426,10.6033818585196,307.394999117302,NA,NA,NA,NA,NA
"512",1985,"HAMMOND CREEK","Post",850,6.67869498978486,33.0825289027949,13.050947087655,52.8121709802347,0.0621319658590996,-2.77849467434643,"N",0.0621319658590996,-2.77849467434643
"513",1986,"HAMMOND CREEK","Post",725,6.31805955392858,352.427938495804,1.11184812380329,359.857846173536,0.496355649894532,-0.700462573127072,"N",0.496355649894532,-0.700462573127072
"514",1987,"HAMMOND CREEK","Post",350,34.5327947576069,5.15700728398957,55.9511643937794,95.6409664353759,0.273259904101074,-1.29733190701574,"N",0.273259904101074,-1.29733190701574
"515",1988,"HAMMOND CREEK","Post",200,3.73845302963207,1054.91432162031,54.1414439168954,1112.79421856684,5.56397109283419,1.71631207865485,"N",5.56397109283419,1.71631207865485
"516",1989,"HAMMOND CREEK","Post",50,251.875661632648,404.0184178152,92.1637299315648,748.057809379413,14.9611561875883,2.70545725482657,"N",14.9611561875883,2.70545725482657
"517",1990,"HAMMOND CREEK","Post",400,96.4832141394086,417.360574143148,NA,513.843788282557,1.28460947070639,0.250454758308845,"Y",NA,NA
"518",1991,"HAMMOND CREEK","Post",10,149.786201591292,NA,14.11080354,163.897005131292,16.3897005131292,2.79665312005244,"Y",NA,NA
"519",1992,"HAMMOND CREEK","Post",1210,NA,97.1494262,5.27468344561761,102.424109645618,0.0846480245005104,-2.4692535079404,"Y",NA,NA
"520",1993,"HAMMOND CREEK","Post",500,298.73977026,585.685610517655,238.846536801906,1123.27191757956,2.24654383515912,0.809392961983657,"N",2.24654383515912,0.809392961983657
"521",1994,"HAMMOND CREEK","Post",600,85.9657372452481,2556.20545474868,42.1934174144281,2684.36460940835,4.47394101568059,1.49826967918143,"N",4.47394101568059,1.49826967918143
"522",1995,"HAMMOND CREEK","Post",NA,216.991917282653,118.286511734385,81.789343017069,417.067772034107,NA,NA,NA,NA,NA
"523",1996,"HAMMOND CREEK","Post",410,42.6619841453486,283.566280880523,19.4406247941671,345.668889820038,0.843094853219606,-0.17067580866281,"N",0.843094853219606,-0.17067580866281
"524",1997,"HAMMOND CREEK","Post",650,233.804012009307,315.954702041163,NA,549.758714050471,0.845782637000724,-0.167492882647339,"Y",NA,NA
"525",1998,"HAMMOND CREEK","Post",2895,152.784957627195,NA,0.440962035494584,153.22591966269,0.0529277788126736,-2.93882695861259,"Y",NA,NA
"526",1999,"HAMMOND CREEK","Post",200,NA,5.04557971761928,31.5017685323539,36.5473482499732,0.182736741249866,-1.69970873428454,"Y",NA,NA
"527",2000,"HAMMOND CREEK","Post",550,2.73799779115597,125.991693959618,NA,128.729691750774,0.234053985001408,-1.45220348509855,"Y",NA,NA
"528",2001,"HAMMOND CREEK","Post",465,64.5355221830234,NA,123.047774581056,187.583296764079,0.403404939277589,-0.907814409418022,"Y",NA,NA
"529",2002,"HAMMOND CREEK","Post",NA,NA,2341.58129652334,7.20090916638781,2348.78220568972,NA,NA,"Y",NA,NA
"530",2003,"HAMMOND CREEK","Post",8,820.106682117115,107.177489864467,22.9814981692919,950.265670150873,NA,4.77730005660959,NA,NA,NA
"531",2004,"HAMMOND CREEK","Post",191,11.3455712070518,64.4278994919454,48.92621448,124.699685178997,0.652877932874331,-0.426365099990953,"N",0.652877932874331,-0.426365099990953
"532",2005,"HAMMOND CREEK","Post",NA,45.4316322190626,836.9507016,98.7683887269075,981.15072254597,NA,NA,NA,NA,NA
"533",2006,"HAMMOND CREEK","Post",2603,151.9836032,196.646616185366,12.9927463908164,361.622965776183,0.138925457462998,-1.97381776694414,"N",0.138925457462998,-1.97381776694414
"534",2007,"HAMMOND CREEK","Post",116,149.043150415932,564.995524440451,32.1542280110493,746.192902867432,6.43269743851234,1.86139395860281,"N",6.43269743851234,1.86139395860281
"535",2008,"HAMMOND CREEK","Post",118,189.652155121854,51.5854355072901,NA,241.237590629144,2.04438636126393,0.715097676623805,"Y",NA,NA
"536",2009,"HAMMOND CREEK","Post",1040,40.2003579350325,NA,NA,40.2003579350325,0.0386541903221466,-3.25310009269355,"Y",NA,NA
"537",2010,"HAMMOND CREEK","Post",408,NA,NA,NA,0,NA,NA,"Y",NA,NA
"538",2011,"HAMMOND CREEK","Post",729,NA,NA,NA,0,NA,NA,"Y",NA,NA
"539",2012,"HAMMOND CREEK","Post",119,NA,NA,NA,0,NA,NA,"Y",NA,NA
"540",2013,"HAMMOND CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"541",2014,"HAMMOND CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"542",2015,"HAMMOND CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"543",2016,"HAMMOND CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"544",2017,"HAMMOND CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"545",1950,"HOISS CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"546",1951,"HOISS CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"547",1952,"HOISS CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"548",1953,"HOISS CREEK","Pre",3500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"549",1954,"HOISS CREEK","Pre",900,NA,NA,13.0023924061116,13.0023924061116,0.0144471026734573,-4.2372613915551,"Y",NA,NA
"550",1955,"HOISS CREEK","Pre",200,NA,357.486590174759,26.3581753767065,383.844765551465,1.91922382775733,0.651920847929661,"Y",NA,NA
"551",1956,"HOISS CREEK","Pre",3500,402.091276719062,1705.11799657742,16.9386801454392,2124.14795344192,0.606899415269121,-0.499392209612333,"N",0.606899415269121,-0.499392209612333
"552",1957,"HOISS CREEK","Pre",1500,3796.08266658813,976.189229697845,21.3859350017113,4793.65783128769,3.19577188752512,1.1618286509904,"N",3.19577188752512,1.1618286509904
"553",1958,"HOISS CREEK","Pre",3500,427.712788527168,1097.11575118393,9.11485700684895,1533.94339671794,0.438269541919413,-0.824921165371938,"N",0.438269541919413,-0.824921165371938
"554",1959,"HOISS CREEK","Pre",400,1116.54621151422,365.447879137588,NA,1481.99409065181,3.70498522662953,1.30967927132567,"Y",NA,NA
"555",1960,"HOISS CREEK","Pre",3500,599.030523093063,NA,NA,599.030523093063,0.171151578026589,-1.76520569391062,"Y",NA,NA
"556",1961,"HOISS CREEK","Pre",750,NA,NA,NA,0,NA,NA,"Y",NA,NA
"557",1962,"HOISS CREEK","Pre",1500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"558",1963,"HOISS CREEK","Pre",700,NA,NA,NA,0,NA,NA,"Y",NA,NA
"559",1964,"HOISS CREEK","Pre",400,NA,NA,0,0,NA,NA,"Y",NA,NA
"560",1965,"HOISS CREEK","Pre",400,NA,516.667505477358,29.8933175266048,546.560823003962,1.36640205750991,0.3121810498399,"Y",NA,NA
"561",1966,"HOISS CREEK","Pre",2000,237.5380791109,1700.14733794357,12.1375301800088,1949.82294723448,0.974911473617241,-0.0254086083965315,"N",0.974911473617241,-0.0254086083965315
"562",1967,"HOISS CREEK","Pre",1500,943.918471997365,151.512344631121,106.604648726903,1202.03546535539,0.801356976903593,-0.221448767143076,"N",0.801356976903593,-0.221448767143076
"563",1968,"HOISS CREEK","Pre",400,104.298012186532,3866.51831252941,356.697326004267,4327.51365072021,10.8187841268005,2.38128389434993,"N",10.8187841268005,2.38128389434993
"564",1969,"HOISS CREEK","Pre",750,467.727478960367,1528.83054533736,203.539406569722,2200.09743086745,2.93346324115659,1.07618371859335,"N",2.93346324115659,1.07618371859335
"565",1970,"HOISS CREEK","Pre",2200,291.715224763604,616.529002351964,5.70426302774566,913.948490143314,0.415431131883325,-0.878438425997507,"N",0.415431131883325,-0.878438425997507
"566",1971,"HOISS CREEK","Pre",200,268.581577292158,71.1807511269166,NA,339.762328419075,1.69881164209537,0.529928972562396,"Y",NA,NA
"567",1972,"HOISS CREEK","Pre",3500,20.0972517349392,NA,5.88387047085094,25.9811222057901,0.0074231777730829,-4.90314804217986,"Y",NA,NA
"568",1973,"HOISS CREEK","Pre",1500,NA,81.4119619097209,6.71704445002127,88.1290063597422,0.0587526709064948,-2.83441866475304,"Y",NA,NA
"569",1974,"HOISS CREEK","Pre",750,64.7095832764842,369.438542263805,13.8496579529662,447.997783493255,0.597330377991007,-0.515284921687308,"N",0.597330377991007,-0.515284921687308
"570",1975,"HOISS CREEK","Pre",75,50.5600567433946,50.6709030104441,5.82844111585036,107.059400869689,1.42745867826252,0.355895715202628,"N",1.42745867826252,0.355895715202628
"571",1976,"HOISS CREEK","Pre",NA,48.2282473183283,252.808840541006,27.2926017835175,328.329689642852,NA,NA,NA,NA,NA
"572",1977,"HOISS CREEK","Pre",150,699.471647412546,1931.47643391047,146.876620097538,2777.82470142055,18.5188313428037,2.91878812478658,"N",18.5188313428037,2.91878812478658
"573",1978,"HOISS CREEK","Pre",300,140.661870730436,4022.84490874286,265.839953697293,4429.34673317059,14.7644891105686,2.69222491321347,"N",14.7644891105686,2.69222491321347
"574",1979,"HOISS CREEK","Pre",110,484.855417972633,501.256911721273,4.97921899802903,991.091548691934,9.00992316992667,2.19832654438374,"N",9.00992316992667,2.19832654438374
"575",1980,"HOISS CREEK","Post",500,295.332107220501,42.7311696704687,15.0427555500945,353.106032441064,0.706212064882129,-0.347839711405339,"N",0.706212064882129,-0.347839711405339
"576",1981,"HOISS CREEK","Post",1500,86.5555389144891,2285.74241776949,214.338771592828,2586.63672827681,1.72442448551787,0.544893363232081,"N",1.72442448551787,0.544893363232081
"577",1982,"HOISS CREEK","Post",2500,872.00869634686,1679.72642000685,186.339578235471,2738.07469458918,1.09522987783567,0.090964275331889,"N",1.09522987783567,0.090964275331889
"578",1983,"HOISS CREEK","Post",1050,163.115759970576,372.042909426041,3.00541277545731,538.164082172075,0.512537221116262,-0.66838194403844,"N",0.512537221116262,-0.66838194403844
"579",1984,"HOISS CREEK","Post",100,229.535737682906,142.25620475507,31.8101455755587,403.602088013535,4.03602088013535,1.39525927595056,"N",4.03602088013535,1.39525927595056
"580",1985,"HOISS CREEK","Post",2400,5.00902124233864,99.2475867083846,9.78821031574122,114.044818266465,0.0475186742776935,-3.04663250251359,"N",0.0475186742776935,-3.04663250251359
"581",1986,"HOISS CREEK","Post",1700,18.9541786617857,264.320953871853,NA,283.275132533639,0.16663243090214,-1.79196490491568,"Y",NA,NA
"582",1987,"HOISS CREEK","Post",750,25.8995960682052,NA,69.3609475955943,95.2605436637995,0.127014058218399,-2.06345750401668,"Y",NA,NA
"583",1988,"HOISS CREEK","Post",150,NA,1307.74502680204,216.565775667582,1524.31080246962,10.1620720164641,2.31866235998604,"Y",NA,NA
"584",1989,"HOISS CREEK","Post",150,312.242555742952,1616.0736712608,138.245594897347,2066.5618219011,13.777078812674,2.62300625564376,"N",13.777078812674,2.62300625564376
"585",1990,"HOISS CREEK","Post",300,385.932856557634,626.040861214722,NA,1011.97371777236,3.37324572590785,1.21587540427329,"Y",NA,NA
"586",1991,"HOISS CREEK","Post",NA,224.679302386938,NA,8.6041485,233.283450886938,NA,NA,"Y",NA,NA
"587",1992,"HOISS CREEK","Post",1500,NA,59.237455,8.11489760864247,67.3523526086425,0.0449015684057616,-3.103282553758,"Y",NA,NA
"588",1993,"HOISS CREEK","Post",2000,182.1583965,901.054785411777,512.344384642431,1595.55756655421,0.797778783277104,-0.225923933901681,"N",0.797778783277104,-0.225923933901681
"589",1994,"HOISS CREEK","Post",900,132.254980377305,5483.25936925364,63.2901261216421,5678.80447575258,6.30978275083621,1.84210124661592,"N",6.30978275083621,1.84210124661592
"590",1995,"HOISS CREEK","Post",NA,465.464527228074,177.429767601578,37.1769740986677,680.07126892832,NA,NA,NA,NA,NA
"591",1996,"HOISS CREEK","Post",250,63.9929762180228,128.893764036601,8.98867598009874,201.875416234723,0.807501664938892,-0.213810162043623,"N",0.807501664938892,-0.213810162043623
"592",1997,"HOISS CREEK","Post",1000,106.274550913322,146.086582664194,13.4643790908541,265.825512668369,0.265825512668369,-1.32491515285334,"N",0.265825512668369,-1.32491515285334
"593",1998,"HOISS CREEK","Post",6210,70.6425072899936,185.099143510791,60.3566786083211,316.098329409106,0.050901502320307,-2.97786284072749,"N",0.050901502320307,-2.97786284072749
"594",1999,"HOISS CREEK","Post",300,113.142534334781,690.613723849138,543.611670589731,1347.36792877365,4.4912264292455,1.50212581128164,"N",4.4912264292455,1.50212581128164
"595",2000,"HOISS CREEK","Post",250,374.763447664474,2174.18127377436,109.783272530833,2658.72799396966,10.6349119758787,2.36414217178472,"N",10.6349119758787,2.36414217178472
"596",2001,"HOISS CREEK","Post",215,1113.66011055102,1103.84261906582,6.71255627756815,2224.21528589441,10.345187376253,2.33652142376939,"N",10.345187376253,2.33652142376939
"597",2002,"HOISS CREEK","Post",295,55.4665294206468,127.738971996279,4.28329941793758,187.488800834863,0.635555257067333,-0.453256241593925,"N",0.635555257067333,-0.453256241593925
"598",2003,"HOISS CREEK","Post",1095,44.738820153911,63.7521275917949,65.8283591628869,174.319306908593,0.159195714071774,-1.83762092759396,"N",0.159195714071774,-1.83762092759396
"599",2004,"HOISS CREEK","Post",3296,6.74865873522911,184.547712104047,26.580106905,217.876477744276,0.0661033002864916,-2.71653660467964,"N",0.0661033002864916,-2.71653660467964
"600",2005,"HOISS CREEK","Post",1050,130.134675339349,454.68956385,147.668424322092,732.492663511441,0.697612060487086,-0.360092117994544,"N",0.697612060487086,-0.360092117994544
"601",2006,"HOISS CREEK","Post",142,82.5680152,294.005970277141,6.43399375457437,383.007979231715,2.69723929036419,0.992228764865543,"N",2.69723929036419,0.992228764865543
"602",2007,"HOISS CREEK","Post",69,222.834121945388,279.785163680388,NA,502.619285625776,7.28433747283733,1.98572649149467,"Y",NA,NA
"603",2008,"HOISS CREEK","Post",338,93.9155390932638,NA,NA,93.9155390932638,0.277856624536284,-1.28065003740876,"Y",NA,NA
"604",2009,"HOISS CREEK","Post",565,NA,NA,NA,0,NA,NA,"Y",NA,NA
"605",2010,"HOISS CREEK","Post",610,NA,NA,NA,0,NA,NA,"Y",NA,NA
"606",2011,"HOISS CREEK","Post",361,NA,NA,NA,0,NA,NA,"Y",NA,NA
"607",2012,"HOISS CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"608",2013,"HOISS CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"609",2014,"HOISS CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"610",2015,"HOISS CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"611",2016,"HOISS CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"612",2017,"HOISS CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"613",1950,"KLEEPTEE CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
