"","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost"
"150","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1961,750,"NONE",6.62007320653036,0.0686026752347079,7.09435320275183,1.01603810781995,"Pre"
"151","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1962,1500,"NONE",7.3132203870903,0.523654215886633,6.6919937246433,1.12242121383789,"Pre"
"152","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1963,3500,"NONE",8.1605182474775,1.07990577049702,7.17847126190713,1.25246311639245,"Pre"
"153","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1964,1500,"NONE",7.3132203870903,0.523654215886633,7.35175805704712,1.12242121383789,"Pre"
"154","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1965,NA,"NONE",NA,NA,NA,NA,"Pre"
"155","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1966,3500,"NONE",8.1605182474775,1.07990577049702,NA,1.25246311639245,"Pre"
"156","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1967,400,"NONE",5.99146454710798,-0.34407928749969,NA,0.919560269440651,"Pre"
"157","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1968,1500,"NONE",7.3132203870903,0.523654215886633,NA,1.12242121383789,"Pre"
"158","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1969,1500,"NONE",7.3132203870903,0.523654215886633,7.19460589219152,1.12242121383789,"Pre"
"159","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1970,7500,"NONE",8.9226582995244,1.58025117274811,7.38514090520325,1.36943513652233,"Pre"
"160","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1971,3500,"NONE",8.1605182474775,1.07990577049702,7.92740433029563,1.25246311639245,"Pre"
"161","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1972,3500,"NONE",8.1605182474775,1.07990577049702,8.13922879539243,1.25246311639245,"Pre"
"162","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1973,3500,"NONE",8.1605182474775,1.07990577049702,8.35105326048923,1.25246311639245,"Pre"
"163","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1974,400,"NONE",5.99146454710798,-0.34407928749969,7.61825482238512,0.919560269440651,"Pre"
"164","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1975,200,"NONE",5.29831736654804,-0.799130828151615,6.90270460215276,0.813177163422709,"Pre"
"165","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1976,100,"NONE",4.60517018598809,-1.25418236880354,6.0138675867804,0.706794057404766,"Pre"
"166","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1977,3000,"NONE",8.00636756765025,0.978705756538556,5.97532991682359,1.22880431985583,"Pre"
"167","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1978,100,"NONE",4.60517018598809,-1.25418236880354,5.62875632654362,0.706794057404766,"Pre"
"168","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1979,1000,"NONE",6.90775527898214,0.257466128709868,6.03111580465214,1.06019108610715,"Pre"
"169","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1980,1000,"NONE",6.90775527898214,0.257466128709868,6.60676207790065,1.06019108610715,"Post"
"170","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1981,NA,"NONE",NA,NA,NA,NA,"Post"
"171","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1982,500,"NONE",6.21460809842219,-0.197585411942057,NA,0.953807980089207,"Post"
"172","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1983,1600,"NONE",7.37775890822787,0.566023793804159,NA,1.13232648147654,"Post"
"173","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1984,2300,"NONE",7.74066440191724,0.804271468534638,NA,1.18802462855471,"Post"
"174","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1985,600,"NONE",6.39692965521615,-0.0778912003229252,6.93249026594586,0.98179039717139,"Post"
"175","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1986,500,"NONE",6.21460809842219,-0.197585411942057,6.93249026594586,0.953807980089207,"Post"
"176","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1987,165,"NONE",5.10594547390058,-0.925423091299298,6.36453690736404,0.783652237080436,"Post"
"177","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1988,1900,"NONE",7.54960916515453,0.678843590766664,6.31677309817336,1.15870178042397,"Post"
"178","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1989,250,"NONE",5.52146091786225,-0.652636952593981,6.09790591383489,0.847424874071265,"Post"
"179","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1990,500,"NONE",6.21460809842219,-0.197585411942057,6.09790591383489,0.953807980089207,"Post"
"180","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1991,700,"NONE",6.5510803350434,0.0233088136355372,6.45918962912059,1.00544919370801,"Post"
"181","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1992,1000,"NONE",6.90775527898214,0.257466128709868,6.29872615757749,1.06019108610715,"Post"
"182","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1993,2,"NONE",0.693147180559945,-3.82242782317843,5.09164772325192,0.106383106017942,"Post"
"183","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1994,10,"NONE",2.30258509299405,-2.76583086631695,4.11364197189488,0.353397028702383,"Post"
"184","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1995,300,"NONE",5.7037824746562,-0.53294274097485,3.90181750679808,0.875407291153448,"Post"
"185","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1996,500,"NONE",6.21460809842219,-0.197585411942057,3.7285307116581,0.953807980089207,"Post"
"186","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1997,700,"NONE",6.5510803350434,0.0233088136355372,5.19301400027896,1.00544919370801,"Post"
"187","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1998,30,"NONE",3.40119738166216,-2.04459123848826,5.46766707244599,0.522010262451065,"Post"
"188","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",1999,NA,"NONE",NA,NA,NA,NA,"Post"
"189","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2000,NA,"NONE",NA,NA,NA,NA,"Post"
"190","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2001,250,"NONE",5.52146091786225,-0.652636952593981,NA,0.847424874071265,"Post"
"191","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2002,NA,"NONE",NA,NA,NA,NA,"Post"
"192","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2003,NA,"NONE",NA,NA,NA,NA,"Post"
"193","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2004,NA,"NONE",NA,NA,NA,NA,"Post"
"194","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2005,NA,"NONE",NA,NA,NA,NA,"Post"
"195","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2006,NA,"NONE",NA,NA,NA,NA,"Post"
"196","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2007,NA,"NONE",NA,NA,NA,NA,"Post"
"197","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2008,150,"NONE",5.01063529409626,-0.987994281626774,NA,0.769024185135506,"Post"
"198","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2009,270,"NONE",5.59842195899838,-0.602111982830878,NA,0.859236729948428,"Post"
"199","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2010,NA,"NONE",NA,NA,NA,NA,"Post"
"200","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2011,NA,"NONE",NA,NA,NA,NA,"Post"
"201","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2012,NA,"NONE",NA,NA,NA,NA,"Post"
"202","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2013,900,"NONE",6.80239476332431,0.18829688685384,NA,1.04402052490213,"Post"
"203","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2014,NA,"NONE",NA,NA,NA,NA,"Post"
"204","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2015,1800,"NONE",7.49554194388426,0.643348427505764,NA,1.15040363092007,"Post"
"205","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2016,NA,"NONE",NA,NA,NA,NA,"Post"
"206","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2017,350,"NONE",5.85793315448346,-0.431742727016387,NA,0.89906608769007,"Post"
"207","Chum","EVANS INLET CREEK #3","CM","8","Spiller-Fitz Hugh-Burke",2018,2700,"NONE",7.90100705199242,0.909536514682528,NA,1.21263375865081,"Post"
"208","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1950,1500,"NONE",7.3132203870903,0.403790496040609,NA,1.07585287570845,"Pre"
"209","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1951,1500,"NONE",7.3132203870903,0.403790496040609,NA,1.07585287570845,"Pre"
"210","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1952,400,"NONE",5.99146454710798,-0.63130282014401,NA,0.881408465973496,"Pre"
"211","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1953,750,"NONE",6.62007320653036,-0.139026862526469,6.80949463195473,0.973883517748036,"Pre"
"212","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1954,3500,"NONE",8.1605182474775,1.06732632132288,7.02131909705154,1.20049944608781,"Pre"
"213","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1955,400,"NONE",5.99146454710798,-0.63130282014401,6.69088013705596,0.881408465973496,"Pre"
"214","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1956,3500,"NONE",8.1605182474775,1.06732632132288,7.23314356214834,1.20049944608781,"Pre"
"215","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1957,200,"NONE",5.29831736654804,-1.17412017871109,6.90270460215276,0.77943910801308,"Pre"
"216","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1958,750,"NONE",6.62007320653036,-0.139026862526469,6.51759334191597,0.973883517748036,"Pre"
"217","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1959,750,"NONE",6.62007320653036,-0.139026862526469,6.67474550677156,0.973883517748036,"Pre"
"218","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1960,400,"NONE",5.99146454710798,-0.63130282014401,6.13248208167918,0.881408465973496,"Pre"
"219","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1961,400,"NONE",5.99146454710798,-0.63130282014401,6.30576887681917,0.881408465973496,"Pre"
"220","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1962,200,"NONE",5.29831736654804,-1.17412017871109,5.97532991682359,0.77943910801308,"Pre"
"221","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1963,1500,"NONE",7.3132203870903,0.403790496040609,6.14861671196357,1.07585287570845,"Pre"
"222","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1964,1500,"NONE",7.3132203870903,0.403790496040609,6.47905567195916,1.07585287570845,"Pre"
"223","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1965,400,"NONE",5.99146454710798,-0.63130282014401,6.47905567195916,0.881408465973496,"Pre"
"224","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1966,400,"NONE",5.99146454710798,-0.63130282014401,6.65234246709914,0.881408465973496,"Pre"
"225","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1967,1500,"NONE",7.3132203870903,0.403790496040609,6.65234246709914,1.07585287570845,"Pre"
"226","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1968,3500,"NONE",8.1605182474775,1.06732632132288,6.86416693219594,1.20049944608781,"Pre"
"227","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1969,400,"NONE",5.99146454710798,-0.63130282014401,6.86416693219594,0.881408465973496,"Pre"
"228","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1970,3500,"NONE",8.1605182474775,1.06732632132288,7.40643035728832,1.20049944608781,"Pre"
"229","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1971,2500,"NONE",7.82404601085629,0.803828213220727,7.53413676322982,1.1510007841845,"Pre"
"230","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1972,750,"NONE",6.62007320653036,-0.139026862526469,7.14902550299303,0.973883517748036,"Pre"
"231","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1973,3500,"NONE",8.1605182474775,1.06732632132288,7.69128892808541,1.20049944608781,"Pre"
"232","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1974,1500,"NONE",7.3132203870903,0.403790496040609,7.47946446298861,1.07585287570845,"Pre"
"233","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1975,200,"NONE",5.29831736654804,-1.17412017871109,6.84803230191155,0.77943910801308,"Pre"
"234","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1976,100,"NONE",4.60517018598809,-1.71693753727817,6.34430654677598,0.677469750052664,"Pre"
"235","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1977,300,"NONE",5.7037824746562,-0.856592379208838,5.73012260357066,0.839087358642536,"Pre"
"236","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1978,100,"NONE",4.60517018598809,-1.71693753727817,5.05311005329511,0.677469750052664,"Pre"
"237","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1979,450,"NONE",6.10924758276437,-0.539064579706587,5.25584260734919,0.898735609271991,"Pre"
"238","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1980,3000,"NONE",8.00636756765025,0.946607854607688,6.10614195276473,1.17782223366887,"Post"
"239","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1981,2500,"NONE",7.82404601085629,0.803828213220727,6.63620783681475,1.1510007841845,"Post"
"240","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1982,1200,"NONE",7.09007683577609,0.22904233792532,7.25743449926175,1.04302607456337,"Post"
"241","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1983,450,"NONE",6.10924758276437,-0.539064579706587,7.25743449926175,0.898735609271991,"Post"
"242","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1984,300,"NONE",5.7037824746562,-0.856592379208838,6.68178822601324,0.839087358642536,"Post"
"243","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1985,1500,"NONE",7.3132203870903,0.403790496040609,6.55408182007174,1.07585287570845,"Post"
"244","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1986,1600,"NONE",7.37775890822787,0.454331896990147,6.62600233818469,1.08534718189433,"Post"
"245","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1987,435,"NONE",6.07534603108868,-0.565613559848225,6.61752695026576,0.893748328712849,"Post"
"246","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1988,1500,"NONE",7.3132203870903,0.403790496040609,7.01988642837429,1.07585287570845,"Post"
"247","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1989,350,"NONE",5.85793315448346,-0.735873912493651,6.65606462022258,0.861764571061476,"Post"
"248","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1990,30,"NONE",3.40119738166216,-2.65979261302536,5.66192423858115,0.500352483616204,"Post"
"249","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1991,650,"NONE",6.47697236288968,-0.251091982507193,5.7623308215314,0.952831854322318,"Post"
"250","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1992,350,"NONE",5.85793315448346,-0.735873912493651,5.39850901337969,0.861764571061476,"Post"
"251","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1993,320,"NONE",5.76832099579377,-0.8060509782593,5.37610597370727,0.848581664828412,"Post"
"252","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1994,20,"NONE",2.99573227355399,-2.97732041252762,5.27473969668023,0.440704232986748,"Post"
"253","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1995,2000,"NONE",7.60090245954208,0.629080055105437,5.55572222084333,1.11817398303941,"Post"
"254","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1996,4200,"NONE",8.34283980427146,1.21010596270984,6.17694888329033,1.22732089557218,"Post"
"255","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1997,2500,"NONE",7.82404601085629,0.803828213220727,6.69088013705596,1.1510007841845,"Post"
"256","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1998,2000,"NONE",7.60090245954208,0.629080055105437,7.84217268355298,1.11817398303941,"Post"
"257","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",1999,1400,"NONE",7.24422751560335,0.349760804640507,7.7530039475683,1.06570328698231,"Post"
"258","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2000,5000,"NONE",8.51719319141624,1.34664557178781,7.79659229435449,1.25297014214491,"Post"
"259","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2001,2800,"NONE",7.9373746961633,0.892578163207586,7.82492446568124,1.16767264494272,"Post"
"260","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2002,9700,"NONE",9.17988116449147,1.86560971849079,8.21966914191859,1.35045862516519,"Post"
"261","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2003,10000,"NONE",9.21034037197618,1.88946293035489,8.7111973560118,1.35493950010533,"Post"
"262","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2004,2500,"NONE",7.82404601085629,0.803828213220727,8.53791056087181,1.1510007841845,"Post"
"263","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2005,NA,"NONE",NA,NA,NA,NA,"Post"
"264","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2006,NA,"NONE",NA,NA,NA,NA,"Post"
"265","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2007,3100,"NONE",8.03915739047324,0.972286217748803,NA,1.18264596703268,"Post"
"266","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2008,600,"NONE",6.39692965521615,-0.313775020641759,NA,0.941056716602952,"Post"
"267","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2009,3200,"NONE",8.07090608878782,0.997149255557227,NA,1.18731653985474,"Post"
"268","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2010,520,"NONE",6.25382881157547,-0.425840140622483,7.19020548651317,0.920005053177234,"Post"
"269","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2011,NA,"NONE",NA,NA,NA,NA,"Post"
"270","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2012,NA,"NONE",NA,NA,NA,NA,"Post"
"271","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2013,NA,"NONE",NA,NA,NA,NA,"Post"
"272","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2014,NA,"NONE",NA,NA,NA,NA,"Post"
"273","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2015,NA,"NONE",NA,NA,NA,NA,"Post"
"274","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2016,NA,"NONE",NA,NA,NA,NA,"Post"
"275","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2017,NA,"NONE",NA,NA,NA,NA,"Post"
"276","Chum","FRENCHMAN CREEK","CM","8","Spiller-Fitz Hugh-Burke",2018,NA,"NONE",NA,NA,NA,NA,"Post"
"277","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1950,3500,"NONE",8.1605182474775,0.547763392643169,NA,1.07681527581735,"Pre"
"278","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1951,3500,"NONE",8.1605182474775,0.547763392643169,NA,1.07681527581735,"Pre"
"279","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1952,3500,"NONE",8.1605182474775,0.547763392643169,NA,1.07681527581735,"Pre"
"280","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1953,3500,"NONE",8.1605182474775,0.547763392643169,8.1605182474775,1.07681527581735,"Pre"
"281","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1954,1500,"NONE",7.3132203870903,-0.249505809154621,7.9486937823807,0.965010700229966,"Pre"
"282","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1955,3500,"NONE",8.1605182474775,0.547763392643169,7.9486937823807,1.07681527581735,"Pre"
"283","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1956,3500,"NONE",8.1605182474775,0.547763392643169,7.9486937823807,1.07681527581735,"Pre"
"284","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1957,1500,"NONE",7.3132203870903,-0.249505809154621,7.7368693172839,0.965010700229966,"Pre"
"285","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1958,1500,"NONE",7.3132203870903,-0.249505809154621,7.7368693172839,0.965010700229966,"Pre"
"286","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1959,1000,"NONE",6.90775527898214,-0.631030250807905,7.42367857516006,0.911507845511547,"Pre"
"287","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1960,1500,"NONE",7.3132203870903,-0.249505809154621,7.21185411006326,0.965010700229966,"Pre"
"288","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1961,3500,"NONE",8.1605182474775,0.547763392643169,7.42367857516006,1.07681527581735,"Pre"
"289","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1962,1500,"NONE",7.3132203870903,-0.249505809154621,7.42367857516006,0.965010700229966,"Pre"
"290","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1963,3500,"NONE",8.1605182474775,0.547763392643169,7.7368693172839,1.07681527581735,"Pre"
"291","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1964,3500,"NONE",8.1605182474775,0.547763392643169,7.9486937823807,1.07681527581735,"Pre"
"292","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1965,200,"NONE",5.29831736654804,-2.1454389844769,7.23314356214834,0.699135631268373,"Pre"
"293","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1966,7500,"NONE",8.9226582995244,1.26490292451438,7.63550304025686,1.17738291447314,"Pre"
"294","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1967,5000,"NONE",8.51719319141624,0.883378482861092,7.72467177624155,1.12388005975472,"Pre"
"295","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1968,7500,"NONE",8.9226582995244,1.26490292451438,7.91520678925327,1.17738291447314,"Pre"
"296","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1969,10000,"NONE",9.21034037197618,1.53559882379394,8.89321254061031,1.2153437940154,"Pre"
"297","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1970,7500,"NONE",8.9226582995244,1.26490292451438,8.89321254061031,1.17738291447314,"Pre"
"298","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1971,5500,"NONE",8.61250337122056,0.973061078000742,8.91704008556139,1.13645664551089,"Pre"
"299","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1972,2750,"NONE",7.91935619066062,0.320840737067893,8.66621455834544,1.04499291125022,"Pre"
"300","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1973,2000,"NONE",7.60090245954208,0.021190090124944,8.26385508023692,1.00297157977222,"Pre"
"301","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1974,300,"NONE",5.7037824746562,-1.76391454282362,7.45913612401987,0.752638485986793,"Pre"
"302","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1975,1500,"NONE",7.3132203870903,-0.249505809154621,7.1343153779873,0.965010700229966,"Pre"
"303","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1976,1000,"NONE",6.90775527898214,-0.631030250807905,6.88141515006768,0.911507845511547,"Pre"
"304","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1977,4500,"NONE",8.41183267575841,0.784238973431514,7.08414770412176,1.10997728920906,"Pre"
"305","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1978,1000,"NONE",6.90775527898214,-0.631030250807905,7.38514090520325,0.911507845511547,"Pre"
"306","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1979,1000,"NONE",6.90775527898214,-0.631030250807905,7.28377462817621,0.911507845511547,"Pre"
"307","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1980,6250,"NONE",8.74033674273045,1.09334653466439,7.74191999411328,1.15332480547654,"Post"
"308","Chum","GRANTHAM CREEK","CM","8","Bella Coola-Dean Rivers",1981,1500,"NONE",7.3132203870903,-0.249505809154621,7.46726692194626,0.965010700229966,"Post"
