"","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost"
"33","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1982,25,"NONE",3.2188758248682,-0.667065312372113,NA,0.743695975707072,"Post"
"34","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1983,10,"NONE",2.30258509299405,-1.21804734216682,2.76073045893112,0.531994199388814,"Post"
"35","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1984,20,"NONE",2.99573227355399,-0.801245526753665,3.1073040492111,0.692140410924091,"Post"
"36","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1985,75,"NONE",4.31748811353631,-0.00645006470975713,3.20867032623814,0.997521715623045,"Post"
"37","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1986,75,"NONE",4.31748811353631,-0.00645006470975713,3.48332339840516,0.997521715623045,"Post"
"38","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1987,95,"NONE",4.55387689160054,0.135694741766807,4.04614634805679,1.052137486008,"Post"
"39","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1988,35,"NONE",3.55534806148941,-0.464738529557307,4.18605029504064,0.821435243055976,"Post"
"40","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1989,20,"NONE",2.99573227355399,-0.801245526753665,3.85561133504506,0.692140410924091,"Post"
"41","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1990,20,"NONE",2.99573227355399,-0.801245526753665,3.52517237504948,0.692140410924091,"Post"
"42","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1991,15,"NONE",2.70805020110221,-0.974233909917624,3.0637157024249,0.625673727769509,"Post"
"43","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1992,35,"NONE",3.55534806148941,-0.464738529557307,3.0637157024249,0.821435243055976,"Post"
"44","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1993,35,"NONE",3.55534806148941,-0.464738529557307,3.20361964940876,0.821435243055976,"Post"
"45","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1994,25,"NONE",3.2188758248682,-0.667065312372113,3.25940553723731,0.743695975707072,"Post"
"46","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1995,55,"NONE",4.00733318523247,-0.192951778634276,3.58422628326987,0.925862855643653,"Post"
"47","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1996,25,"NONE",3.2188758248682,-0.667065312372113,3.50010822411457,0.743695975707072,"Post"
"48","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1997,20,"NONE",2.99573227355399,-0.801245526753665,3.36020427713072,0.692140410924091,"Post"
"49","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1998,35,"NONE",3.55534806148941,-0.464738529557307,3.44432233628602,0.821435243055976,"Post"
"50","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",1999,10,"NONE",2.30258509299405,-1.21804734216682,3.01813531322641,0.531994199388814,"Post"
"51","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2000,10,"NONE",2.30258509299405,-1.21804734216682,2.78906263025787,0.531994199388814,"Post"
"52","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2001,25,"NONE",3.2188758248682,-0.667065312372113,2.84484851808643,0.743695975707072,"Post"
"53","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2002,40,"NONE",3.68887945411394,-0.384443711340507,2.87823136624256,0.852286622459369,"Post"
"54","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2003,25,"NONE",3.2188758248682,-0.667065312372113,3.1073040492111,0.743695975707072,"Post"
"55","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2004,35,"NONE",3.55534806148941,-0.464738529557307,3.42049479133494,0.821435243055976,"Post"
"56","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2005,NA,"NONE",NA,NA,NA,NA,"Post"
"57","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2006,85,"NONE",4.44265125649032,0.0688127750869847,NA,1.026439676671,"Post"
"58","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2007,NA,"NONE",NA,NA,NA,NA,"Post"
"59","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2008,15,"NONE",2.70805020110221,-0.974233909917624,NA,0.625673727769509,"Post"
"60","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2009,NA,"NONE",NA,NA,NA,NA,"Post"
"61","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2010,20,"NONE",2.99573227355399,-0.801245526753665,NA,0.692140410924091,"Post"
"62","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2011,40,"NONE",3.68887945411394,-0.384443711340507,NA,0.852286622459369,"Post"
"63","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2012,25,"NONE",3.2188758248682,-0.667065312372113,NA,0.743695975707072,"Post"
"64","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2013,35,"NONE",3.55534806148941,-0.464738529557307,3.36470890350639,0.821435243055976,"Post"
"65","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2014,15,"NONE",2.70805020110221,-0.974233909917624,3.29278838539344,0.625673727769509,"Post"
"66","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2015,60,"NONE",4.0943445622221,-0.140630279091309,3.39415466242048,0.945966150840064,"Post"
"67","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2016,105,"NONE",4.65396035015752,0.195876718105049,3.75292579374281,1.07526098297195,"Post"
"68","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2017,NA,"NONE",NA,NA,NA,NA,"Post"
"69","Chum","AALTANHASH RIVER","CM","6","Douglas-Gardner",2018,NA,"NONE",NA,NA,NA,NA,"Post"
"70","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1950,3500,"NONE",8.1605182474775,0.783109495329238,NA,1.18053931550821,"Pre"
"71","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1951,1800,"NONE",7.49554194388426,0.365837169480021,NA,1.08434068614838,"Pre"
"72","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"73","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1953,750,"NONE",6.62007320653036,-0.183519062117955,NA,0.957691221910732,"Pre"
"74","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1954,3500,"NONE",8.1605182474775,0.783109495329238,NA,1.18053931550821,"Pre"
"75","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1955,25,"NONE",3.2188758248682,-2.31776886086949,NA,0.465657859924575,"Pre"
"76","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1956,25,"NONE",3.2188758248682,-2.31776886086949,5.30458577593607,0.465657859924575,"Pre"
"77","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1957,25,"NONE",3.2188758248682,-2.31776886086949,4.45428643052053,0.465657859924575,"Pre"
"78","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1958,7500,"NONE",8.9226582995244,1.26135202881804,4.64482144353225,1.29079411404909,"Pre"
"79","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1959,NA,"NONE",NA,NA,NA,NA,"Pre"
"80","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1960,750,"NONE",6.62007320653036,-0.183519062117955,NA,0.957691221910732,"Pre"
"81","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1961,1500,"NONE",7.3132203870903,0.251430476121518,NA,1.0579651840868,"Pre"
"82","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1962,25,"NONE",3.2188758248682,-2.31776886086949,NA,0.465657859924575,"Pre"
"83","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1963,25,"NONE",3.2188758248682,-2.31776886086949,5.09276131083926,0.465657859924575,"Pre"
"84","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1964,7500,"NONE",8.9226582995244,1.26135202881804,5.66840758408778,1.29079411404909,"Pre"
"85","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1965,200,"NONE",5.29831736654804,-1.01292024615107,5.16468182895221,0.766479746452782,"Pre"
"86","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1966,100,"NONE",4.60517018598809,-1.44786978439055,5.51125541923218,0.666205784276713,"Pre"
"87","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1967,200,"NONE",5.29831736654804,-1.01292024615107,6.03111580465214,0.766479746452782,"Pre"
"88","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1968,NA,"NONE",NA,NA,NA,NA,"Pre"
"89","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1969,700,"NONE",6.5510803350434,-0.22681205736728,NA,0.947710385545918,"Pre"
"90","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1970,750,"NONE",6.62007320653036,-0.183519062117955,NA,0.957691221910732,"Pre"
"91","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1971,750,"NONE",6.62007320653036,-0.183519062117955,NA,0.957691221910732,"Pre"
"92","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1972,750,"NONE",6.62007320653036,-0.183519062117955,6.60282498865862,0.957691221910732,"Pre"
"93","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1973,5000,"NONE",8.51719319141624,1.00692285924196,7.09435320275183,1.23213760637736,"Pre"
"94","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1974,1000,"NONE",6.90775527898214,-0.00299869345455642,7.16627372086477,0.999308676415069,"Pre"
"95","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1975,3000,"NONE",8.00636756765025,0.686380014360991,7.51284731114474,1.15823914626287,"Pre"
"96","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1976,75,"NONE",4.31748811353631,-1.62839015305395,6.93720103789623,0.624588329772376,"Pre"
"97","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1977,8000,"NONE",8.98719682066197,1.30184992126386,7.05470194520767,1.30013056294328,"Pre"
"98","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1978,250,"NONE",5.52146091786225,-0.872897769933503,6.70812835492769,0.798760752062931,"Pre"
"99","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1979,500,"NONE",6.21460809842219,-0.43794823169403,6.26018848762068,0.899034714239,"Pre"
"100","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1980,250,"NONE",5.52146091786225,-0.872897769933503,6.56118168870216,0.798760752062931,"Post"
"101","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1981,150,"NONE",5.01063529409626,-1.19344061481447,5.56704130706073,0.724862291948445,"Post"
"102","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1982,1300,"NONE",7.17011954344963,0.161634762297927,5.97920596345758,1.03726353660842,"Post"
"103","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1983,2100,"NONE",7.64969262371151,0.462566650448267,6.33797709477991,1.10664085539372,"Post"
"104","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1984,600,"NONE",6.39692965521615,-0.323541538335527,6.55684427911839,0.925410216300583,"Post"
"105","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1985,1800,"NONE",7.49554194388426,0.365837169480021,7.17807094156539,1.08434068614838,"Post"
"106","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1986,1050,"NONE",6.95654544315157,0.0276171122087941,7.12467741649087,1.00636689321765,"Post"
"107","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1987,4250,"NONE",8.35467426191846,0.904942305439338,7.30092282604261,1.20862684640256,"Post"
"108","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1988,2100,"NONE",7.64969262371151,0.462566650448267,7.61411356816645,1.10664085539372,"Post"
"109","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1989,2400,"NONE",7.78322401633604,0.54635753814342,7.6860340862794,1.12595814065272,"Post"
"110","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1990,7000,"NONE",8.85366542803745,1.21805903356871,8.16031408250087,1.28081327768427,"Post"
"111","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1991,3800,"NONE",8.24275634571448,0.834713864295967,8.13233460344987,1.19243626926251,"Post"
"112","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1992,1100,"NONE",7.00306545878646,0.0568084007067782,7.97067781221861,1.01309669955465,"Post"
"113","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1993,950,"NONE",6.85646198459459,-0.0351852121829795,7.73898730428324,0.991888344910369,"Post"
"114","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1994,5200,"NONE",8.55641390456952,1.03153383877687,7.66467442341626,1.23781146096055,"Post"
"115","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1995,16500,"NONE",9.71111565988867,1.75610866121884,8.03176425195981,1.40485609936473,"Post"
"116","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1996,3800,"NONE",8.24275634571448,0.834713864295967,8.34168697369181,1.19243626926251,"Post"
"117","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1997,3200,"NONE",8.07090608878782,0.726877906806819,8.64529799974012,1.16757559515706,"Post"
"118","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1998,12500,"NONE",9.43348392329039,1.58189487369901,8.86456550442034,1.36469257416357,"Post"
"119","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",1999,3500,"NONE",8.1605182474775,0.783109495329238,8.47691615131755,1.18053931550821,"Post"
"120","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2000,1300,"NONE",7.17011954344963,0.161634762297927,8.20875695075134,1.03726353660842,"Post"
"121","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2001,5000,"NONE",8.51719319141624,1.00692285924196,8.32032872640844,1.23213760637736,"Post"
"122","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2002,2900,"NONE",7.97246601597457,0.665106806216327,7.95507424957948,1.1533347868342,"Post"
"123","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2003,2500,"NONE",7.82404601085629,0.571973321002489,7.87095619042418,1.13186364420129,"Post"
"124","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2004,4200,"NONE",8.34283980427146,0.897516188687741,8.16413625562964,1.20691481756979,"Post"
"125","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2005,1500,"NONE",7.3132203870903,0.251430476121518,7.86314305454815,1.0579651840868,"Post"
"126","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2006,2800,"NONE",7.9373746961633,0.643087019111666,7.85437022459534,1.14825830989806,"Post"
"127","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2007,1000,"NONE",6.90775527898214,-0.00299869345455642,7.6252975416268,0.999308676415069,"Post"
"128","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2008,750,"NONE",6.62007320653036,-0.183519062117955,7.19460589219152,0.957691221910732,"Post"
"129","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2009,NA,"NONE",NA,NA,NA,NA,"Post"
"130","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2010,550,"NONE",6.30991827822652,-0.378141137532695,NA,0.912822737378577,"Post"
"131","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2011,800,"NONE",6.68461172766793,-0.143021169672128,NA,0.96702767080492,"Post"
"132","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2012,350,"NONE",5.85793315448346,-0.661761595606754,NA,0.847436423369849,"Post"
"133","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2013,1700,"NONE",7.43838353004431,0.329970290982293,6.57271167260555,1.07607187861634,"Post"
"134","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2014,280,"NONE",5.63478960316925,-0.801784071824325,6.40392950384124,0.8151554177597,"Post"
"135","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2015,NA,"NONE",NA,NA,NA,NA,"Post"
"136","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2016,500,"NONE",6.21460809842219,-0.43794823169403,NA,0.899034714239,"Post"
"137","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2017,NA,"NONE",NA,NA,NA,NA,"Post"
"138","Chum","ARNOUP CREEK","CM","6","Hecate Lowlands",2018,1380,"NONE",7.22983877815125,0.199108554713128,NA,1.04590280464499,"Post"
"139","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1950,750,"NONE",6.62007320653036,0.559793860901896,NA,1.14278738560956,"Pre"
"140","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1951,1000,"NONE",6.90775527898214,0.754488383733828,NA,1.19244838379001,"Pre"
"141","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"142","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1953,750,"NONE",6.62007320653036,0.559793860901896,NA,1.14278738560956,"Pre"
"143","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1954,400,"NONE",5.99146454710798,0.134370538721216,NA,1.03427407706122,"Pre"
"144","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1955,200,"NONE",5.29831736654804,-0.33473050195638,NA,0.91461983312728,"Pre"
"145","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1956,750,"NONE",6.62007320653036,0.559793860901896,6.13248208167918,1.14278738560956,"Pre"
"146","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1957,3500,"NONE",8.1605182474775,1.60232045854482,6.51759334191597,1.4087060705091,"Pre"
"147","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1958,3500,"NONE",8.1605182474775,1.60232045854482,7.05985676700835,1.4087060705091,"Pre"
"148","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1959,75,"NONE",4.31748811353631,-0.998526065465907,6.81464945375542,0.745304591012894,"Pre"
"149","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1960,750,"NONE",6.62007320653036,0.559793860901896,6.81464945375542,1.14278738560956,"Pre"
"150","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1961,NA,"NONE",NA,NA,NA,NA,"Pre"
"151","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1962,750,"NONE",6.62007320653036,0.559793860901896,NA,1.14278738560956,"Pre"
"152","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1963,75,"NONE",4.31748811353631,-0.998526065465907,NA,0.745304591012894,"Pre"
"153","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1964,750,"NONE",6.62007320653036,0.559793860901896,NA,1.14278738560956,"Pre"
"154","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1965,750,"NONE",6.62007320653036,0.559793860901896,6.04442693328184,1.14278738560956,"Pre"
"155","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1966,3500,"NONE",8.1605182474775,1.60232045854482,6.42953819351863,1.4087060705091,"Pre"
"156","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1967,3500,"NONE",8.1605182474775,1.60232045854482,7.39029572700393,1.4087060705091,"Pre"
"157","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1968,200,"NONE",5.29831736654804,-0.33473050195638,7.05985676700835,0.91461983312728,"Pre"
"158","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1969,2000,"NONE",7.60090245954208,1.22358942441142,7.30506408026128,1.31210262772395,"Pre"
"159","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1970,1500,"NONE",7.3132203870903,1.02889490157949,7.09323961516448,1.2624416295435,"Pre"
"160","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1971,1000,"NONE",6.90775527898214,0.754488383733828,6.78004887304064,1.19244838379001,"Pre"
"161","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1972,100,"NONE",4.60517018598809,-0.803831542633974,6.60676207790065,0.794965589193338,"Pre"
"162","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1973,75,"NONE",4.31748811353631,-0.998526065465907,5.78590849139921,0.745304591012894,"Pre"
"163","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1974,100,"NONE",4.60517018598809,-0.803831542633974,5.10889594112366,0.794965589193338,"Pre"
"164","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1975,100,"NONE",4.60517018598809,-0.803831542633974,4.53324966787515,0.794965589193338,"Pre"
"165","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1976,20,"NONE",2.99573227355399,-1.89305042832418,4.13089018976662,0.517137038530611,"Pre"
"166","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1977,50,"NONE",3.91202300542815,-1.27293258331157,4.02952391273958,0.675311345259395,"Pre"
"167","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1978,25,"NONE",3.2188758248682,-1.74203362398916,3.68295032245961,0.555657101325453,"Pre"
"168","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1979,60,"NONE",4.0943445622221,-1.14954286980092,3.55524391651811,0.706784528218052,"Pre"
"169","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1980,NA,"NONE",NA,NA,NA,NA,"Post"
"170","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1981,500,"NONE",6.21460809842219,0.285387343056233,NA,1.07279413985606,"Post"
"171","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1982,50,"NONE",3.91202300542815,-1.27293258331157,NA,0.675311345259395,"Post"
"172","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1983,30,"NONE",3.40119738166216,-1.61864391047852,NA,0.58713028428411,"Post"
"173","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1984,750,"NONE",6.62007320653036,0.559793860901896,5.03697542301071,1.14278738560956,"Post"
"174","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1985,2500,"NONE",7.82404601085629,1.37460622874644,5.43933490111924,1.35062269051879,"Post"
"175","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1986,2000,"NONE",7.60090245954208,1.22358942441142,6.36155476464772,1.31210262772395,"Post"
"176","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1987,650,"NONE",6.47697236288968,0.462947539433123,7.1304985099546,1.1180846619567,"Post"
"177","Chum","BARNARD CREEK","CM","6","Hecate Lowlands",1988,950,"NONE",6.85646198459459,0.719774633967805,7.18959570447066,1.18359390016668,"Post"
